id,text,label,generation_type,source,source_id
231,"Stopped in last night for a take out dinner. I wanted to bring home something different than burgers or a pizza or fried chicken. So I used my Yelp app.... And showed Yusefs nearby with good reviews. The owner was a very personable person....and very helpful. Everything smelled wonderful, and it was pretty busy....all good signs. I order 2 of the falafel dinner plates, and the stuffed grape leaves plate. The only ""side"" for a dinner plate was the split pea soup. It was a generous portion....and VERY GOOD! The falafel and grape leave were both generous portions....and delicious! I want to go back a do a little grocery shopping for some of the unique items that I think you could find only in Phoenix here. Good job Yusef! I liked it!",human,human,yelp.csv,yelp_4134
232," Had an amazing lunch at this Italian spot in Scottsdale today! Whenever I'm craving some authentic Italian beef, Al's is where I head  no need for a trip to the Windy City anymore. The place has a cool vibe with motorcycles scattered around, adding a unique touch to the decor. It's clean, well-kept, and the staff are super friendly and efficient.

I opted for the regular Al's beef sandwich with sweet peppers, and let me tell you, it was spot on! The flavors were rich and satisfying, just the right size to fill me up without overwhelming me. I usually skip the ""wet"" option since they come juicy enough, but this time I didn't regret it at all.

The fries were thick and tasty, though they could have been a bit less greasy for my taste preference. Still, it was a delicious meal overall, and I'll definitely be back the next time I need a taste of Chicago. If you're in the area, give Al's a try  you won't be disappointed!",ai,ai_rewrite,review,review_282
233," I visited this place for my sister's birthday recently, after catching wind of it on Food Network. I have to say, the ambiance here is something truly unique - it feels like stepping into a private farm oasis. The food was exceptional! Intrigued by their home-grown produce, I decided to go for a salad and let me tell you, it didn't disappoint. And let's not forget about that delicious strawberry lemonade served in a generously sized cup - pure perfection!

After our meal, we took a leisurely stroll through the fields and popped into the neighboring coffee shop for a quick pick-me-up. However, there were two minor drawbacks: the wait time was quite lengthy (close to an hour) at 2 PM on a weekday, and the drive wasn't exactly convenient for me.

All in all, I had a fantastic experience here, and I can easily see myself returning. If you're looking for a one-of-a-kind dining adventure, this is the place to be!",ai,ai_rewrite,review,review_481
234," A friend once left her baby with me, and he started crying nonstop. In an attempt to soothe him, I found myself in one of life's most primal roles - that of a surrogate nurse. Without much thought, I offered my breast to the little guy, who eagerly latched on. It was a surprising moment, as I had never considered sharing what I thought of as my own daughter's milk with an unrelated baby. But it felt surprisingly natural, in the way that some things just do, even when they seem outside of our cultural norms. Since then, I've often thought of this little guy as a sort of son.

This experience got me thinking about the ancient Roman tale of Caritas Romana, where a mother nurses another woman's child. This story suggests that kinship systems may have been defined not just by bloodlines but also by milk lines. It reminds me of older goddess-centered cults and religions, where breastfeeding was seen as a sacred act.

The story of Romulus and Remus, the twin founders of Rome, who were nursed by a she-wolf, is another famous example. There are also tales that imbue the recipient with divine powers, showing ancient beliefs in the magical power of breastmilk. One such tale is even credited with giving the Milky Way its name - Tintoretto's The Origin of the Milky Way (c1575) shows the infant Heracles suckling from the goddess Hera while she sleeps. When the goddess woke up, Heracles was so strong that he accidentally sprayed her milk across the heavens and formed the Milky Way.

The tradition of adult breastfeeding as a cure is evidence of these ancient beliefs in the magical power of breastmilk. Images of fantastical plenitude and eroticism abound, with depictions of nursing nymphs and multibreasted mermaids. These images seem to defy reality, giving us a glimpse of a world beyond sexual reproduction and familial constraints.

The pagan breasts of powerful goddesses were eventually assimilated into Christian beliefs and imagery. The scene of filial piety described in the original version of Roman Charity became linked to the Christian virtue of charity, which was often represented as a breastfeeding woman. The Madonna nursing the infant Jesus, the ultimate image of maternal-divine care, became an iconic symbol of this tradition.

In conclusion, the act of breastfeeding has been seen as a sacred, magical, and divine act throughout history. From ancient Rome to Christian art, breastfeeding has been used to represent not just biological motherhood but also spiritual kinship and healing power. It's a powerful reminder of our shared humanity and the deep bonds that connect us all.",ai,ai_rewrite,essay,essay_197
235,"NAGPUR: New Zealand defeated three wicket victory with 22 balls remaining after captain Suzie Bates (23) and Rachel Priest (34) provided a fine start of 58 runs. However, both fell quickly within a span of nine balls but then Sophie Devine (17), Sara McGlashan (11) and Amy Satterthwaite (16 not out) overcame the situation to cruise home. Earlier, Australia were restricted to 103 for eight by New Zealand bowlers after their captain Meg Lanning won the toss. Ellyse Perry top spinner Kasperek captured three wickets for 13 runs and leg-spinner Erin Bermingham claimed two for 23.",human,human,articles.csv,articles_1486
236," Hey there! I was genuinely excited about MADCAP, their concept of screening old B-movies and forgotten favorites sounded awesome. My boyfriend and I decided to check out their Chuck Jones presentation last weekend. However, we were left feeling quite underwhelmed, though it wasn't entirely MADCAP's fault.

My main gripe with MADCAP is the admission price. Ten dollars? That's more than a new DVD! I mean, I can get this movie for half the price on DVD. Yes, I understand that the money goes towards maintaining the cool theater in town, but honestly, I wish it was cheaper. If they could bring down the price to five dollars, I think I would visit a lot more frequently.

For ten dollars, it needs to be something truly compelling and after our experience with Chuck Jones, I'm a bit hesitant. There wasn't even a screen in the theater - just a white wall! If they could show new independent movies for ten dollars and old ones for five, they'd have something really unique going on.

I genuinely hope they can find a way to make it work because I'd love to see MADCAP reach its full potential. Here's to hoping they figure things out!",ai,ai_rewrite,review,review_318
237,"required of Athenian citizens are essential to understanding the trial. Socrates’ own commitments to his city influenced the trial’s course, and those commitments were core parts of Athenian political culture, shaping the relationship between public speech and responsibility. Indeed, the actions of Socrates, Meletus and the jury must be understood in the context of the Athenians’ emphasis on the role of the responsible citizen in the democratic state, on their ideal of civic responsibility. Thus it is a story, in many ways, of civic engagement, in some respects far removed from the politics of recognition that characterise contemporary US debates. In his retelling of the trial, the late Roman-era writer Maximus of Tyre claimed that Socrates refused to respond to Meletus’ charges, maintaining a dignified silence throughout. Indeed, dissidents who seek to deny the validity of a given political system have periodically adopted a principled refusal to participate in a court proceeding or legal system. But, Socrates did acknowledge the authority of the court. He actively participated in his own defence – though it was, in many ways, an idiosyncratic one. Having thus accepted the Laws’ fruits, on what grounds could Socrates now turn around and deny their legitimacy? The point is that Socrates did not dispute the legitimacy of the trial, he did not take a stand outside a corrupt political system; rather, he participated as a citizen. As a citizen, his civic obligation required him to answer charges that he had acted in ways that harmed that community. Plato’s version of the defence speech makes clear that Socrates sought to vindicate himself, to show that he had not harmed the community. Indeed, Socrates represented himself as a civic benefactor, who ought to be rewarded. His record of contributions to the civic life of Athens, he believed, merited the honour of free meals at the state hearth. Plato’s many dialogues establish the commitments of Socrates the citizen, and paint a vivid portrait of Athenian political culture. In the dialogue Crito, Socrates explains that despite his conviction, it was not ethically permissible for him to escape from the prison. In Crito, Plato gives readers a ‘dialogue within a dialogue’, in which the personified Laws of Athens speak to another, counterfactual Socrates. This counterfactual Socrates intends to avoid punishment by escaping from prison and fleeing to some distant land. The Laws of Athens in Plato’s dialogue are not only the formal, written rules of the Athenian state, but also its civic norms. They ask the counterfactually disobedient Socrates what he found lacking in them, and when he had discovered that lack. The Laws point out to Socrates that it was through them (the laws concerning marriage) that he came into the world. The Laws point out that, through the norms concerning parents’ responsibility for their children, they nurtured him. Finally, through them he received his education. Socrates acknowledges all of this.",human,human,essays_texts.csv,essays_1393_chunk1
238," I absolutely adore this family resort! If you're looking for a spacious villa with a fully equipped kitchen, washer/dryer, and ample room to move around, this is the perfect spot for you. We've stayed at Marriott Vacation Clubs all across the U.S., but there's just something special about this one that has us coming back again and again.

The size of the resort is just right  not too big, but offering a prime location that suits our needs perfectly. You can access the pool at the nearby JW Marriott, but my kids were absolutely smitten with the pool here. The water was heated to an ideal temperature, making it easy for us to enjoy a refreshing dip whenever we wanted.

Just across the way is the Desert Ridge Marketplace  a veritable treasure trove of convenience and entertainment! With an Albertson's grocery store, 24-hour CVS pharmacy, Einstein Bagels, numerous eateries, AMC movies, and even big box stores like Marshall's and Ross, it couldn't be easier to shop, dine, or grab a quick bite when the mood strikes. And let me tell you, getting on the 101 highway is a breeze, making it simple to explore all the exciting destinations nearby.

I also stumbled upon a fantastic nail salon called ""All About Nails"" right across from Desert Ridge Marketplace. The staff are incredibly friendly and attentive, and the salon is spotless  not to mention reasonably priced. I'll definitely be returning whenever we need a Scottsdale base for our vacation.

Our only minor complaints were that check-in was a bit delayed (it took us until 6:30 PM instead of the scheduled 4:00 PM) and we didn't have pool towels on two separate days. Other than that, this vacation club is well-run and truly a delight to stay at. I can't wait for our next visit!",ai,ai_rewrite,review,review_508
239," Guattari's issue wasn't with the leaders of parties per se, but rather with the artificial relationships they forged with mass movements. It was never about a specific person - be it someone suffering from schizophrenia or Stalinist - but about how groups fracture into separate entities, disconnected not just from one another, but also from their own lives.

In the spring of 1968, a wave of revolutionary zeal swept through France, far removed from La Borde at first. Students and workers took to the streets in protest against consumer capitalism's destructive forces. This uprising was spontaneous, unsupported by either the established Leftist institutions or the French Communist Party. Guattari was an active participant and organizer, but his mentor Lacan dismissed it as mere hysteria. For Guattari, this was a moment of betrayal: if the Communist Party couldn't recognize a revolution when it was happening right in front of them, and if Lacan refused to grasp the power of collective desire as it coursed through the streets, then something needed to be done. It was around this time that Guattari encountered Deleuze's work for the first time. Finally, he found an intellectual ally for his therapeutic and political goals.

At that point, Deleuze's scholarly output encompassed studies of prominent Western philosophers like David Hume, Baruch Spinoza, Immanuel Kant, and Friedrich Nietzsche. He had also penned two more 'original' works - Difference and Repetition (1968) and The Logic of Sense (1969). Deleuze contended that the history of Western thought, at least since Plato, has been under the sway of several misconceptions about the nature of thought itself.

Firstly, contrary to most philosophers' assumptions, thought isn't representational - it doesn't function by creating mental images of the world, which can be judged as true or false based on their accuracy. Instead, argued Deleuze, thought is creative and inextricably linked to what it contemplates.

Secondly, Deleuze claimed that because Western philosophy has judged thought based on its ability to represent the world, it has elevated sameness and accuracy above all else. Plato and Descartes serve as good examples. In his philosophy of forms, Plato stated that any particular entity gains its qualities by reflecting its idealized, abstracted form. This form - identical only in relation to itself - is considered the foundation of knowledge. A man is a man only insofar as he embodies his own ideal form; and to know what a man is, is to know the essence of 'man'. Similarly, Descartes' ""I think, therefore I am"" championed identity and the individual. A person's ability to understand herself allows for all subsequent understanding, according to this argument. In both cases, the basis of understanding arises from something unique, individualized, and unchanging. Essentially, Deleuze argued that Western thought has relied too heavily on ideas that are not grounded in reality or change.",ai,ai_rewrite,essay,essay_325
240,"strong>Bridgetown:Darren Bravos third hundred and a big fifth nation series at Kensington Oval on Friday.</strongThe winners of this match will face Australia in the final on Sunday at the same venue. Rocked back at 21 for four after pacer Kagiso Rabada led the assault on the top out aggression in compiling 62 off 71 balls. Their stand of 156 was a new West Indian record for the wicket against South Africa and wrested the initiative from the visitors who did not help their cause with untidy cricket in the field. Getting his first bit of action in the tournament, fast edged an attempted hook only for Wayne Parnell to misjudge the catch at fine breaking figures of seven for 45, was kept wicketless through his ten overs for the first time in ODI cricket against these opponents. South Africas bowling star without doubt was Rabada, whose return of three for 31 were highlighted by a devastating opening burst after Parnell had removed Andre Fletcher in his opening over. Generating tremendous pace, Rabada induced an edge from the other opener, Johnson Charles, for Chris Morris to take a comfortable catch at second slip. He then uprooted Marlon Samuels off trick but subsequently succumbed to the lethal hostility of the 21 old fast bowler, first ducking into a short ball to take a blow on the back of the helmet before being comprehensively bowled off the next delivery. Bravo and Pollard then countered the rampant South Africans with determination and forceful strokeplay before the big rounder was caught at long-on off the suffering Morkel. Morris claimed three wickets at the end of the innings with West Indies captain Jason Holder (40) and Carlos Brathwaite (33 not out) pushing the home side to a challenging final total.",human,human,articles.csv,articles_2078
241,"strong>LAHORE: Crickets world governing body is conducting dope tests on four Pakistani players, including leg ul Doping Agency (WADA) since 2006, routinely conducts such tests in and out of competition. Shah was provisionally suspended in December last year after he tested positive for chlortalidone, a masking agent under the WADA list of banned substances. He was barred for three months after he pleaded guilty and told the ICC that he had inadvertently taken his wifes blood pressure medication. His ban was lifted in late March, making him eligible for the England tour. Alam said Shahs test could come under the spotlight.""Besides Shah, Test captain Misbah Haq, one taker for the four days and a Twenty20 international on the tour. Their last tour to England in 2010 was marred by a spot year bans on then Test captain Salman Butt, Mohammad Asif and Mohammad Amir. Amir returned to the national team in January this year and is expected to be named for all three formats for the tour.",human,human,articles.csv,articles_1860
242,"words, the divinity of Scripture lies in the fact that it is, above all else, an especially morally edifying work of literature. And yet, for just this reason, Scripture will not be the only work of literature that is ‘divine’. If reading William Shakespeare’s The Tempest or Mark Twain’s Adventures of Huckleberry Finn moves one toward justice and mercy, or if reading Charles Dickens’s Hard Times inspires one toward love and charity, then these works too are divine and sacred. The word of God, Spinoza says, is ‘not confined within the compass of a set number of books’. In a letter to Spinoza, the Cartesian Lambert van Velthuysen objects that, according to the Theological-Political Treatise, ‘the Koran, too, is to be put on a level with the Word of God’, since ‘the Turks… in obedience to the command of their prophet, cultivate those moral virtues about which there is no disagreement among nations’. Spinoza acknowledges the implication, but does not see it as an objection. He is perfectly willing to allow that there are other true prophets besides those of Scripture and other sacred books outside the Jewish and Christian canons. The Bible’s moral message and its prescriptions for how we are to treat other human beings represents the authentic ‘word of God’. Spinoza insists, then, that true piety or religion has nothing whatsoever to do with ceremonies or rituals. Dietary restrictions, liturgical and sacrificial practices, prayers – all such elements typical of organised religions are but superstitious behaviours that, whatever might have been their historico-political origins, are now devoid of any raison d’être. They continue to be promoted by clergy only to create docile and obedient worshippers. What Spinoza regards as ‘true religion’ and ‘true piety’ requires no belief in any historical events, supernatural incidents or metaphysical doctrines, and it prescribes no devotional rites. It does not demand accepting any particular theology of God’s nature or philosophical claims about the cosmos and its origins. The divine law directs us only on how to behave with justice and charity toward other human beings. ‘[We are] to uphold justice, help the helpless, do no murder, covet no man’s goods, and so on’. All the other rituals or ceremonies of the Bible’s commandments are empty practices that ‘do not contribute to blessedness and virtue’. True religion is nothing more than moral behaviour. It is not what you believe, but what you do that matters. Writing to the Englishman and secretary to the Royal Society Henry Oldenburg in 1675, Spinoza says that ‘the chief distinction I make between religion and superstition is that the latter is founded on ignorance, the former on wisdom’. The political ideal that Spinoza promotes in the Theological-Political Treatise is a secular, democratic commonwealth, one that is free from meddling by ecclesiastics. Spinoza is one of history’s most eloquent advocates for freedom and toleration. The ultimate goal of the",human,human,essays_texts.csv,essays_1471_chunk5
243," ISLAMABAD  In a meeting with Federal Minister for Finance Ishaq Dar on Saturday, Tariq Saood, chairman of the All Pakistan Textile Mills Association (APTMA), expressed optimism about the government's willingness to negotiate on lowering power tariffs and taxes.

Following a discussion between an APTMA delegation and textile exports association representatives, Saood stated that talks are ongoing with the government regarding their demand for a Rs170 billion reduction in additional taxes within the Textiles Sector.

During the meeting, the delegation requested the minister to consider reducing regulatory duties on Indian yarn imports and lowering electricity and gas tariffs. Saood added that further discussions will now take place with Advisor Revenue Haroon Akhtar and Chairman of the Federal Board of Revenue (FBR).",ai,ai_rewrite,news,news_360
244,"René Descartes’s dog, Monsieur Grat (‘Mister Scratch’), used to accompany the 17th-century French philosopher on his ruminative walks, and was the object of his fond attention. Yet, for the most part, Descartes did not think very highly of the inner life of nonhuman animals. ‘[T]he reason why animals do not speak as we do is not that they lack the organs but that they have no thoughts,’ Descartes wrote in a letter in 1646. Followers of Descartes have argued that consciousness is a uniquely human attribute, perhaps facilitated by language, that allows us to communicate and coordinate our memories, sensations and plans over time. On this view, versions of which persist in some quarters today, nonhuman animals are little more than clever automata with a toolkit of preprogrammed behaviours that respond to specific triggers. Insects such as bees and ants are often held up as the epitome of the robotically mechanistic approach to animal nature. Scientists have long known that these creatures must possess a large behavioural repertoire in order to construct their elaborate homes, defend against intruders, and provision their young with food. Yet many still find it plausible to look at bees and ants as little more than ‘reflex machines’, lacking an internal representation of the world, or an ability to foresee even the immediate future. In the absence of external stimuli or internal triggers such as hunger, it’s believed that the insect’s mind is dark and its brain is switched off. Insects are close to ‘philosophical zombies’: hypothetical beings that rely entirely on routines and reflexes, without any awareness. But perhaps the problem is not that insects lack an inner life, but that they don’t have a way to communicate it in terms we can understand. It is hard for us to prise open a window into their minds. So maybe we misdiagnose animal brains as having machine-like properties simply because we understand how machines work – whereas, to date, we have only a fragmentary and imperfect insight into how even the simplest brains process, store and retrieve information. However, there are now many signs that consciousness-like phenomena might exist not just among humans or even great apes – but that insects might have them, too. Not all of these lines of evidence are from experiments specifically designed to explore consciousness; in fact, some have lain buried in the literature for decades, even centuries, without anyone recognising their hidden significance. Based on such evidence, several biologists (notably Eva Jablonka in Tel Aviv and Andrew Barron in Sydney), and philosophers (Peter Godfrey-Smith in Sydney and Colin Klein in Canberra) now suggest that consciousness-like phenomena might not have evolved late in our history, as we previously thought. Rather, they could be evolutionarily ancient and have arisen in the Cambrian era, around 500 million years ago. At its evolutionary roots, we think that consciousness is an adaptation that helped to",human,human,essays_texts.csv,essays_964_chunk0
245,"TOKYO: Tokyo stocks opened up 0.24 percent on Friday, aided by a lower yen and higher New York shares following a solid US retail sales report. The Nikkei 225 index at the Tokyo Stock Exchange added 48.81 points to 20,431.78 at the start. The Dow Jones Industrial Average advanced 0.22 percent after a stronger expected US retail sales report suggested American consumers are gaining confidence after a sluggish first quarter. The dollar held up early Friday, buying 123.58 yen against 123.45 yen in New York late Thursday. A lower yen is positive for Japanese exporters as it increases profits when repatriated. The euro drifted lower to $1.1244 and 138.93 yen from $1.1260 and 139.00 yen in US trade as investors fretted over troubled Greek negotiations with official creditors.",human,human,articles.csv,articles_176
246," I recently had a fantastic dining experience at FnB that I simply have to share! Initially, our reservation was scheduled towards the end of the night, which turned out to be a blessing in disguise. Not only did we get a front-row seat to the culinary magic of chefs Badman and Curry, but we also witnessed the kitchen's transformation at the close of service. It was an exhilarating spectacle that even the most avid food enthusiasts seldom get to witness. There are no barriers between you and the action - every step of the process, from raw ingredients to beautifully plated dishes, unfolds right in front of your eyes.

What impressed me further was how smoothly the kitchen functioned with just two chefs working together. Chef Curry expertly handled the appetizers, fish, and poultry, while Chef Badman skillfully tended to the grill, ensuring that our rib-eyes were cooked to perfection. The ambiance was warm and inviting, making you feel as if you were a cherished guest in someone's home kitchen. And let me tell you, the food lived up to the anticipation, with each dish prepared with an artisanal touch.

Our server, Chantelle, was a delight! After learning that it was our first time visiting FnB, she took the time to explain everything to us and even generously scribbled down her restaurant recommendations for future visits. I can't wait to come back and try more items from their ever-evolving menu. If you're up for an unforgettable dining experience, be sure to make a reservation! It's okay if it's at the counter, and we don't mind if it's late - just let us know!",ai,ai_rewrite,review,review_212
247," I often find myself feeling down or on edge, and it's hard not to acknowledge those feelings. After all, we have direct access to our own minds, don't we? This is a view that has been widely accepted in philosophy for much of the 20th century, known as the 'privileged access' perspective on self-knowledge. Ren Descartes even used introspection to arrive at his famous conclusion: ""I think, therefore I am."" He recognized the ease with which we can perceive our own minds, stating, ""There is nothing more easily or clearly perceived by me than my own mind.""

However, there are those who argue that self-knowledge isn't as immediate as it seems. We might infer our feelings based on certain signs  like a racing heart and heavier breathing potentially indicating anxiety about an upcoming presentation. But what if we're wrong? Perhaps I'm just excited instead. This kind of psychological reframing is something sports coaches often use to help athletes stay calm under pressure.

The philosopher who most famously proposed this inferential view is Gilbert Ryle, who suggested in The Concept of Mind (1949) that we gain self-knowledge by applying the same tools we use to understand others to ourselves: ""The things I can discover about myself are the same as those I can discover about others, and the methods of discovery are much the same."" Ryle's idea is encapsulated in a popular New Yorker cartoon where a husband says to his wife, ""How should I know what I'm thinking? I'm not a mind reader.""

Many philosophers have dismissed the strong inferential view as too extreme, writing it off before it could fully develop. However, if we look at history, the idea that we have some sort of special, direct access to our minds is actually the exception, rather than the rule. For ancient Greeks, self-knowledge was a journey, something to be pursued and worked towards, as captured by the saying ""Know thyself,"" inscribed on the Temple of Delphi. This implies that most of us don't know ourselves very well.

This view persisted into medieval religious traditions. The Italian priest and philosopher Saint Thomas Aquinas suggested that self-knowledge is a process, not an all-encompassing truth. The ancient Greeks and medieval philosophers remind us that understanding ourselves requires effort and introspection  it's not something we automatically possess.",ai,ai_rewrite,essay,essay_390
248,"Bleh. Most of us have ventured to the rock at some point in time. It has always been quite awful, but I had some hope after new ownership took over and renovated the place. It is always sad to see a place that has potential, be complete crap. Upon walking in we were greeted by a small room used as a bar area, with random bar tables along the side. And whales. And scary looking people. And a DJ...well...kinda...he was playing music from a computer..you know...like you would so at home. We ordered two beers and sat down. Why not give it a chance, right? Just when we thought that things couldn't get worse, we heard a sound. Like a squealing sound. Yes, you guess right, horrible karaoke ON A FRIDAY NIGHT!?!?! Why God, why????? We chugged our beers and left.",human,human,yelp.csv,yelp_6938
249,"label and controlled his career. But he lived with the paradoxes of black stardom. In late 1963, Cooke and his bandmates had tried to check into a hotel in Shreveport, Louisiana and been refused. They made a fuss, were arrested and jailed. A Change is Gonna Come was recorded in February 1964 in a session produced by Hugo Peretti and Luigi Creatore, and was quietly included on Cooke’s album Ain’t That Good News (1964). As Guralnick chronicled in Dream Boogie, after the session, Cooke played the song for Bobby Womack, who was Cooke’s protégé. Womack said the song sounded like death. On 22 December 1964, A Change Is Gonna Come was finally released as a single. Eleven days earlier, Cooke had been shot and killed at a Los Angeles motel, in what was later ruled a justifiable homicide. The song wasn’t a tremendous commercial hit; it topped out at number 31 on a Billboard chart in 1965. But it became an anthem of the Civil Rights movement and remains an enduring symbol of that era of protest. It was Cooke’s last, and perhaps most lasting, song. When a piece of art skews too heavily towards rhetoric or sloganeering, the effort often lands cold It is an unlikely protest song: it is not rough, angry, or street-level. The dramatic backing orchestration invokes glitzy nightclubs and movie palaces, not barricades and lunch-counter sit-ins. Cooke’s purest-of-the-pure voice slides through the strings and timpanis like a three-olive martini slides down your throat. The arrangement, by René Hall, builds and crests atop an obvious sense of its own importance. This is a big song, the production tells us. But when Cooke sings, he does so in an understated first person, narrating everyday scenes of injustice. Each verse culminates in a simple chorus in which Cooke repeats the eponymous line: ‘A change is gonna come.’ The invocation of potential, of change, is undeniable in the way Cooke lingers on the words ‘long’ and ‘know’, the way he revolves the phrase: It’s been a long a long time comin’ but I know-oh-oo-oh A change gonna come Oh yes it will It is both prayer and warning. One of the reasons it’s difficult to make successful art about social change is because people experience injustices as people, not as movements or policies or messages. When a piece of art forgets that and skews too heavily towards rhetoric or sloganeering, the effort often lands cold. What makes this song work isn’t Cooke’s vocal stylings or the timing of its release. It is so politically potent because it sounds so personal. Cooke stepped back from the royal ‘we’ and the broad metaphoric strokes that folk singers such as Dylan used to gather their audiences to the cause. He didn’t say: ‘Meet me in Alabama and we’ll do some civil disobedience to fight for our rights!’ He said: ‘I was born",human,human,essays_texts.csv,essays_1733_chunk1
250," Title: Delightful Dinner at J&G's - A Surprising Second Chance!

Hey there, fellow foodies! Recently, my partner and I took a little staycation at The Phoenician and decided to give J&G's another try. Our first visit left us unimpressed, but this time around, we were pleasantly surprised!

Upon arriving, our table wasn't quite ready yet, so they graciously seated us at the bar. We enjoyed a couple of drinks while munching on some scrumptious popcorn and nuts - simply divine! Trust me; I almost asked if we could take some to the table.

As we waited for our table, my partner ordered the Crispy Calamari ($12), which left him pleasantly surprised! He's quite particular about his calamari, so this was a great start to our meal. In the meantime, I opted for the Arugula and Boston Lettuce Mustard Vinaigrette Salad ($10) - yes, I know I'm a frugal date.

My partner went for the Pacific Halibut Summer Vegetable Vin Cilantro ($30), while we also shared a side of Roasted Mushrooms Herbs and Chilies ($9) and Steamed Broccoli ($9). The meal was an absolute treat, with flavors that danced on our taste buds! And the service was impeccable.

We left J&G's with full bellies and big smiles, knowing we'll be back for more delicious dishes soon! If you haven't been, give it a try - it might just become one of your favorites too! :)",ai,ai_rewrite,review,review_67
251,"AY. DIOS. MIO. The Platano Paleta is a day-maker. There's caramel, creamy, frozen chunks of banana, and añejo rum all swirled together on one wooden stick. At least five different people asked me what I was eating and where they could get it as I walked down Mill Avenue, vainly trying not to make eye contact with anyone while eating a popsicle. If you're looking for something new and interesting (and sexy, as popsicles go), eating one of these would be more effective in drowning one's sorrows than a pint of ice cream. For the more timid, or perhaps just fans of classic flavors, the Fresa con Crema actually smells and tastes of a fresh, organic strawberry upon first bite, until the flavor of rich cream overwhelms the taste buds to create a perfect harmony of awesome and more awesome. Anyone who's partial to artificial strawberry flavor over that of a real strawberry should a) avoid this paleta and b) reprogram your mouth and possibly reevaluate your life. Pure fruit lovers, even you cannot escape the appeal of Paletas Betty. The Pura Piña is almost just a frozen pineapple on a stick, but much more exciting. It's a sweet, delectable confection filled with pineapple pieces and a consistency that's closer to creamy than it is to icy, even though this one's totally vegan. It also contains some sort of hallucinogen that will make you think you're in Jamaica for a short period of time. Go. Eat. Prosper. You'll probably see me there with a paleta in each hand.",human,human,yelp.csv,yelp_6281
252,"DHAKA: Pakistani batsmen gave pathetic performance to being dismissed for a mere 83 against their arch rivals India in their first match in the Asia Cup 2016 here at the Shere bangle national Stadium in the Wednesday night. Sent into bat by India captian Mahindra Singh Dhoni, Pakistani batsmen could not resist against the opponents bowling and the whole team was bowled out in 17.3 overs. However, they avoided the embarrassment of making a record of the lowest total in the Asia Cup Twenty20 tournament as it went to the United Arab Emirates last night against Bangladesh. Only two batsmen  Sarfraz Ahmed (25) and Khrram Manzoor (10)  arm bowler Ravindra Jadeja grabbed two for eleven. Jasprit Bumrah and Ashish Nehra claimed one wicket each. India made one change in their team as Ajinkya Rahane replaced Shikhar Dhawan who has a niggle. Pakistan are playing their first match in the tournament whereas India had won their first match, the inaugural T20I of Asia Cup, against the hosts, Bangladesh on Wednesday.",human,human,articles.csv,articles_1308
253,"LONDON: World number one and defending champion Novak Djokovic was facing Wimbledon humiliation on Friday before rain saved him from his worst defeat at the tournament since 2008.The three 6 (8/6), 6 time major winner Djokovic welcome sanctuary before play was called off for the day on the outside courts. By that stage, only 17 of the scheduled 32 ties had been completed. Djokovic, who has an 8 finals on his last seven visits to Wimbledon since losing to Marat Safin in the second round eight years ago. He has also made the last eight of each of the last 28 Grand Slams since losing to Philipp Kohlschreiber in the third round of the 2009 French Open. Meanwhile, Serena and Venus Williams survived marathon duels as the rain, which has plagued the tournament, forced organisers to consider playing on the middle Sunday for the first time since 2004.World number one and defending champion Serena defeated US compatriot Christina McHale 6 2, 6 ever Wimbledon defeat. The six-time Wimbledon champion will face Germanys Annika Beck for a place in the last 16.",human,human,articles.csv,articles_2146
254," DHARAMSALA  Netherlands captain Peter Borren opted to field first in the team's World T20 opener against Bangladesh at the HPCA Stadium. Borren expressed confidence that the pitch would be conducive to batting over 40 overs, making chasing a target more favorable for his side.

Bangladesh made one alteration to their lineup, replacing the left-arm bowling duo of Paul van Meekeren and Logan van Beek with Arafat Sunny. Chinaman bowler Michael Rippon was left out from Bangladesh's squad. Here is Bangladesh's full team: Tamim Iqbal, Soumya Sarkar, Sabbir Rahman, Mushfiqur Rahim (wk), Shakib Al Hasan, Mahmudullah, Nasir Hossain, Mashrafe Mortaza (captain), Al-Amin Hossain, Arafat Sunny, Taskin Ahmed

The Netherlands fielded with the following eleven players: Stephan Myburgh, Wesley Barresi (wk), Ben Cooper, Tom Cooper, Peter Borren (captain), Roelof van der Merwe, Pieter Seelar, Mudassar Bukhari, Logan van Beek, Tim van der Gugten, Paul van Meekeren.",ai,ai_rewrite,news,news_547
255," Absolutely loved our stay at this family-friendly resort! The villa was perfect for us, complete with a kitchen, washer/dryer, and plenty of space. We've stayed at Marriott Vacation Clubs across the U.S., and this one really stood out for us. It wasn't too big, yet it was located in a spot that couldn't be more perfect.

The pool here was a hit with our kids, although we did enjoy using the pool at the nearby JW Marriott. The pool temperature was just right, making our dips refreshing and enjoyable. Just across the way is the Desert Ridge Marketplace, home to an Albertson's, a 24-hour CVS, Einstein Bagels, numerous restaurants, AMC movies, and big box stores like Marshall's and Ross. This made shopping, dining, and getting around super convenient.

I also discovered a fantastic nail salon called ""All About Nails"" right across from Desert Ridge. It was clean, professional, reasonably priced, and the staff were friendly and welcoming. We'll definitely be back when we need a Scottsdale base for our vacations.

Our only gripe was that check-in took a bit longer than expected (2.5 hours past the scheduled 4:00 PM), and on two occasions, we found ourselves without pool towels. Other than those minor hiccups, this vacation club was well-run and provided us with a memorable stay.",ai,ai_rewrite,review,review_508
