source_id,source,text,label,generation_type,topic,latency_sec,error
news_248,news," LONDON - Gold prices dipped slightly on Tuesday as global equities rallied following a reduction in political uncertainty within the U.K., along with increased hopes for additional economic stimulus measures. This positive sentiment subsequently diminished demand for safe-haven assets, including gold.

By 09:40 GMT, spot gold was down by 0.2%, trading at $1,352.06 per ounce, after experiencing a nearly one percent decrease on Monday - its most significant decline in nearly two weeks. U.S. gold also experienced a slight dip, falling 0.1% to $1,355.30 per ounce.

Carlo Alberto de Casa, chief analyst at ActivTrades, commented: ""With tensions in the U.K. easing for now as the country prepares to welcome a new prime minister, we are witnessing both the British pound regaining some ground and demand for safe-haven assets dwindling.""

De Casa added that gold's next support level lies around $1,340 per ounce. Gold has seen a significant increase of approximately $100 per ounce since the U.K. voted to exit the European Union, as investors flocked to secure safe-havens amidst escalating concerns.

The upcoming U.S. payrolls data on Friday has bolstered expectations for an interest rate hike in the United States. Kansas City Federal Reserve President Esther George stated on Monday that current U.S. interest rates are too low and hinted at her readiness to reinitiate her push for higher rates within the Fed's yield curve, thereby pressuring gold prices while supporting the dollar, in which the metal is priced.

INTL FCStone noted: ""Not long ago, gold prices would have faltered in response to rising stock prices; however, the current sentiment suggests that monetary easing policies are likely to persist for some time, providing support not only for gold but also for equities.""

According to a recent Reuters poll of euro money market traders, the European Central Bank is unlikely to make any further adjustments to its monetary policy during its upcoming meeting next week. Meanwhile, silver prices climbed 0.6% to $20.41 per ounce, while platinum fell for the first time in two weeks, experiencing a 0.1% decline to $1,099 per ounce. Palladium saw an increase of 0.6%, trading at $623.92 per ounce.",ai,ai_rewrite,news_rewrite,31.17,
news_315,news," A courtroom in Barcelona played host to the tax evasion trial of soccer icon Lionel Messi on Tuesday, but injury forced him to miss the proceedings. The Argentine superstar provided a medical report detailing his current back injury sustained during last Friday's international friendly against Honduras. Despite his absence, Messi's legal representative confirmed that he would attend Thursday's hearing.

The case revolves around allegations of tax evasion on image rights earnings and a network of shell companies believed to have been utilized for this purpose. The judge presiding over the trial disclosed that Spain's tax office had conducted no less than 20 investigations into Messi, joining the ranks of other high-profile Barcelona players such as Neymar Jr, Javier Mascherano, and Adriano.

Residing in Barcelona since 2000, Messi officially became a Spanish citizen in 2005. Forbes Magazine ranks him 10th on its list of the world's highest-earning athletes over the past decade, with an impressive income totaling $350 million. Over his career with Barcelona, Messi has netted 314 goals in 348 appearances and holds a record five World Footballer of the Year titles, as well as eight La Liga titles, four Copa del Rey trophies, and four Champions League crowns.",ai,ai_rewrite,news_rewrite,25.41,
review_163,review," Oh my goodness! If you're someone who appreciates cozy, welcoming, and upscale yet unpretentious establishments that offer fantastic food, drink, service, live acoustic music (no cover charge!), and a friendly atmosphere, this place is a must-visit. It's the kind of spot where everyone greets each other without being intrusive or cliquey, and when something unexpected happens – like Mrs Owner accidentally breaking a glass – everyone cheers her on with genuine warmth.

The free Wi-Fi, outdoor patio with heaters and a front-row view of the fountain, extensive wine bottle selection from their retail collection (corkage fee is only $5), great craft beer choices like Union Jack IPA, comfortable seating options including couches, hightops, and an L-shaped bar, beautiful local artwork for sale, and a reasonable selection of reds and whites by the glass for around $7-$10 make this my new favorite hangout.

If you're into stuffy, overpriced, and dull places where the music is either absent or grating, this isn't your scene. On my second visit here, Mr Owner even remembered my name – something I rarely experience these days! When I commented on how special that was, another patron chimed in about how they must be new because that's just how they do things here.

And get this – you can order anything off the menu from the Euro Pizza Cafe next door without any additional charge. Amazing, right? I highly recommend trying the ""Dr Oz Sautéed Veggies."" Trust me; it's delicious!

I have a feeling that positive reviews won't result in overwhelming crowds, but if they do, I'm confident that the friendly staff will handle it with their usual 5-star service. So come on down and check this place out – you won't be disappointed!",ai,ai_rewrite,review_rewrite,26.63,
news_503,news," Portugal's doubts about Cristiano Ronaldo leading the team in Euro 2016 were decisively put to rest on Tuesday, as he was officially named to their squad. The forward, who scored the crucial penalty kick that secured Real Madrid's 11th European Cup victory last weekend, will not participate in Portugal's friendly against England at Wembley on Thursday. However, Ronaldo is simply taking a well-deserved break on vacation in Ibiza after an exhausting season and will rejoin the squad with ample time before their Group F opener against Iceland on June 14 in Saint Etienne.

Portuguese coach Fernando Santos, who will also guide his team through matches against Hungary and Austria, confirmed the full squad he announced on May 17. Here is the list of players selected for the tournament:

Goalkeepers: Anthony Lopes (Olympique Lyon), Eduardo (Dnamo Zagreb), Rui Patricio (Sporting)
Defenders: Bruno Alves (Fenerbahce), Cedric (Southampton), Jose Fonte (Southampton), Eliseu (Benfica), Pepe (Real Madrid), Raphael Guerreiro (Lorient), Ricardo Carvalho (Monaco), Vieirinha (VfL Wolfsburg)
Midfielders: Adrien Silva (Sporting), Joao Mario (Sporting), William Carvalho (Sporting), Andre Gomes (Valencia), Danilo Pereira (Porto), Renato Sanches (Benfica), Joao Moutinho (Monaco)
Forwards: Cristiano Ronaldo (Real Madrid), Eder (Lille), Nani (Fenerbahce), Rafa (Braga), Ricardo Quaresma (Besiktas)",ai,ai_rewrite,news_rewrite,23.25,
essay_580,essay," The delicate dance of maintaining coherence in quantum systems can be compared to keeping a house of cards standing - it requires minimal energy yet is incredibly taxing to maintain. A quantum computer's intricate quantum states are like the fragile cards, easily disrupted by even the slightest disturbance. This mantle falls on an array of support systems and engineering solutions that consume vast amounts of power. We're still in the dark about what the actual energy-to-computation ratio for quantum computing will look like in practice.

Beyond the power consumption concerns, there are other challenges. A quantum computer with 'n' qubits has the potential to perform 2n calculations in a single cycle, but setting up those computations can be an arduous task of managing data flow. Simulating our entire universe, which consists of roughly 10^89 particles and photons, might require only 296 qubits according to some calculations. However, how on earth do we program in the initial conditions for all 10^89 entities? And if we manage that feat, how do we discern the correct solutions from the quantum simulation's complex output?

Simulating a human brain may be slightly easier but still presents challenges. To set up the computation, we would need to quantify and initiate at least 10^14 neural connections - a number found in a typical human brain. We'd also want this quantum brain to have high throughput and a high-fidelity interface with the physical world. But these are unknowns, potentially insurmountable obstacles. I admit that I may be oversimplifying the techniques and technological tricks that could be employed, but my personal vision of the future is not overly optimistic.

The exponential growth in machine intelligence proposed by some is questionable. The mathematics behind exponentially improving AI might be sound, but the practical barriers to achieving such growth could prove insurmountable. To give a glimpse of where this leaves us, let's imagine a scenario that mixes futurism with Fermi's Paradox. Suppose an advanced cosmic intelligence managed to convert itself into machine form or was overtaken by its super-smart but not exponentially better machine creations. What happens next?

Being confined by efficiency limits, these machines might find themselves looking back at their past for new ways forward. One thing they would know is that biology works remarkably well. Some researchers estimate that the modern human brain has reached its computational limits, but it may only require a slightly more intelligent machine to re-engineer such a complex organ. In other words, there could be the possibility of creating machines as sophisticated as humans by leveraging the power and efficiency of biology.",ai,ai_rewrite,essay_rewrite,29.73,
essay_307,essay," In the midst of crafting my novel, D.H. Lawrence's words resonated deeply with me and mirrored aspects of my life like an echo. I wasn't seeking guidance from him nor was I hunting for self-help remedies. Lawrence was simply a catalyst, stirring thought and provoking reflection. He never conformed to societal expectations; instead, he scrutinized his own thoughts under a harsh, discerning light, challenging the status quo and questioning the implications of opposing viewpoints. This intrinsic quality was evident in his keen observation of people and nature alike - children, adults, animals, and even the world around them.

In 'Education of the People,' penned in 1918, Lawrence proposed an unconventional approach to child-rearing. He suggested that babies should be taken away from their modern mothers and given to rather indifferent women who wouldn't bother with them too much. Although this advice may seem extreme or even dismissible at first glance, I believe there's a kernel of truth in it. Lawrence wasn't advocating for neglectful parenting; instead, he cautioned against overwhelming our children with affection.

Lawrence's ideas on democracy and race were also contentious. He was an outspoken critic of both, expressing views that we might find distasteful today. However, I believe it is essential to separate the profound wisdom found within his novels from the less nuanced, single-minded opinions expressed in his essays. In many instances, Lawrence pushed his ideas to their comic extremes, but this methodology, in my opinion, offered value. He was a writer who embraced intellectual play, allowing multiple thoughts to coexist within his mind and permitting every position to converse with its opposite.

In our current divisive age, where expressing ambivalence or contradiction feels increasingly challenging, Lawrence's unorthodox parenting advice offers food for thought. I believe that parents who demand an emotional response at every turn, transforming every disagreement into an emotional battlefield, inadvertently rob their children of privacy and the blank curiosity needed to explore the world independently.

Lawrence's counsel on excessive love resonates with me. It feels true that parents who overindulge in affection may inadvertently stifle their children's ability to forge their own paths, fostering dependence rather than independence. While I don't necessarily agree with Lawrence's extremes, his advice serves as a timely reminder that love, like any powerful force, should be wielded carefully and sparingly if we wish to raise confident, independent human beings.",ai,ai_rewrite,essay_rewrite,33.06,
review_81,review," Yesterday morning, I found myself craving something different for breakfast – a smoothie, to be exact. My usual oatmeal or yogurt wasn't cutting it this time around. The baby must have been calling for something else! So, I decided to swing by the nearby Jack-in-the Box before heading to work.

I pulled up to order my go-to strawberry banana smoothie and was informed that the machine was broken. Ugh, really? Not what I wanted to hear! The guy at the window mentioned that it was leaking and should be fixed in about 10 minutes. To be honest, I'm not entirely sure if the machine was actually broken or if they just weren't ready to serve my smoothie yet.

Either way, I had a feeling this morning's smoothie adventure wasn't going to go as planned. Oh well, maybe next time!",ai,ai_rewrite,review_rewrite,28.76,
essay_473,essay," The diamond-rich regions of Angola became a hotbed of activity for private military companies like Sandline International. Not only was Sandline hired by the Angolan government to quell internal rebellions, but they were also tasked with supporting a coup in neighboring Guinea, which ultimately failed and resulted in the infamous ""arms-to-Africa"" scandal in the UK. As time went on, these private warriors found themselves working for various factions.

In 2004, Tim Spinner, a former Sandline operative with alleged funding from Mark Thatcher (son of the ex-UK prime minister), led a group of mercenaries in an attempt to overthrow oil-rich Equatorial Guinea, also known as the Wonga Coup. The coup was unsuccessful, and Spinner was sentenced to prison. Mike McCabe, another Sandline veteran, left the company to become head of security for the Marathon Oil Corporation in Texas, which had heavy investments in Equatorial Guinea. As for Tim Mann, shortly after the US invaded Iraq in 2003, he founded a new firm called Aegis Defence Services in London and won a lucrative security contract worth $293 million from the US government in Iraq.

The offspring of Executive Outcomes lives on today. Contracting is a smart move for a wealthy nation that wants to exert its power abroad but doesn't want its citizens to get hurt. It was the US and its conflicts in Iraq and Afghanistan that truly revitalized the market for force. American policymakers, notably Vice President Dick Cheney and Secretary of Defense Donald Rumsfeld, thought the wars would ""last weeks, not months."" Of course, that was more than a decade ago. The all-volunteer US military quickly found it couldn't recruit enough Americans to sustain these efforts, leaving policymakers with few options.

First, they could withdraw and admit defeat. Second, they could reinstate the draft to fill the ranks. Third, they could hope that allies or the UN would bail them out of their conflicts. Lastly, they could continue the war through contractors. The first three options were either politically disastrous or unrealistic, so they went with contractors, a policy continued by President Barack Obama. Contracting might be the new American way of waging war. It's a smart move for a wealthy nation that wants to exert its power abroad but doesn't want its citizens to get hurt.

In Iraq and Afghanistan, contractors made up 50% and 55%, respectively, of the US force structure. This is a significant increase from the Second World War, when only 10% of the force was contracted. Some wonder if the US will outsource 80-90% of its forces in future conflicts. Contractors account for 25% of all US casualties since the wars in Iraq and Afghanistan began. In 2003, contractor deaths represented only 4% of all fatalities. By 2010, more contractors were killed than military personnel, marking the first time in history that corporate casualties outweighed military losses on US battlefields. These are conservative estimates since the US does not track this data and companies often underreport their wounded and dead, as it's bad for business. Most contractors in Iraq and Afghanistan were civilians with little to no combat experience.",ai,ai_rewrite,essay_rewrite,31.67,
review_356,review," Wow, what a pleasant surprise we stumbled upon at Four Peaks! We were driving around Scottsdale, trying to find the restaurant we wanted, but it seemed everyone had left town for the weekend. The parking lot was empty, so we thought we'd try our luck elsewhere. But as we walked into Four Peaks, we were blown away - the place was bustling!

We managed to snag a spot at the bar since we were just there for appetizers and beers. We decided to share an entree as an appetizer – the fish and chips. I must say, they were quite delicious! The fish was cooked perfectly, not overly greasy, and the crunch was spot on. My husband opted for a dark beer, while I went for a light one. Both were fantastic, and we're definitely planning to look out for a 6-pack at our local store.

Overall, Four Peaks exceeded our expectations, and we can't wait to go back and explore more of their menu! If you're in Scottsdale, I highly recommend giving this place a try!",ai,ai_rewrite,review_rewrite,24.55,
essay_227,essay," In the realm of academic inquiry, many fields touch on what we might call 'morality'. Among these, normative ethics stands out as one of the least detached from everyday moral concerns. Rather than dissecting how people and societies perceive morality, normative ethicists strive to understand what constitutes straightforward goodness or wickedness.

The philosophical subfield of meta-ethics, on the other hand, takes a step back to consider the nature of these inquiries. It questions whether there are definitive answers to moral dilemmas, or if ethics is more of an illusion or personal opinion. Over the past decade, my work has primarily revolved around this latter area. I firmly believe that there are facts about right and wrong, and that some of these truths transcend individual perspectives - they're 'stance-independent'. To put it plainly, causing immense pain to others is morally wrong not because we disapprove, but because it inflicts harm.

Now, not everyone shares this viewpoint. Some are confused, conflating 'objective' with 'universal', 'innate', or 'rule-bound'. But many skeptics have more profound doubts about moral objectivity. They argue that for morality to be objective, it must rest on a solid foundation - one they believe is missing. Others try to prove that such a foundation exists.

In my opinion, both sides of this debate are off the mark. Moral truths are objective, but they don't necessitate or accommodate a foundation. They simply exist, floating alongside the realm of values without any support from elsewhere. Some parts can be explained by others, but the entire web or network of good and evil is brute - raw, undeniable reality.

If this perspective seems strange or even unworthy of consideration, you're not alone. I once felt the same way. The goal of this essay, based on my book 'Pragmatist Quietism: A Meta-Ethical System' (2022), is to nudge you towards seeing the world as I now see it. Let's start by defining what we mean by a 'foundation'. We can gain clarity by considering whether a moral theory like utilitarianism could serve as one. Utilitarianism suggests that actions are right only if they promote overall wellbeing. So, does this make utilitarianism a foundation?

As you delve deeper into the world of ethics, I invite you to challenge your preconceptions and engage with these ideas, just as I have over the past years.",ai,ai_rewrite,essay_rewrite,32.51,
essay_9,essay," Reflecting on the plight of these tormented souls, I can't help but ponder how they perceive time. Their lives are molded by ancient customs and ingrained habits, oblivious to the fact that there exists a present where things could be different. Dante observes that these figures are condemned to live in perpetual repetition, as their pasts grip them relentlessly, leaving no room for novelty or freshness.

The stark contrast is evident when our journey takes us to the frozen floor of hell. Everything is still, encased in ice, a testament to the paralysis that grips these souls. But in purgatory, every encounter presents an opportunity for growth. As Dante and Virgil ascend Mount Purgatory, the hold of the past on these souls begins to weaken. Here, the inhabitants realize something that eludes those trapped in a hellish existence: vices do not have to define us. A sense of relative freedom is born when they understand that they are not bound by their mistakes and flaws, their hate and fear.

This understanding is akin to sight - the remarkable ability of the conscious mind to grasp, intuit, and develop when given the chance. It brings release because it makes us more receptive to the possibilities that life offers, possibilities we had previously shunned. Dante notes that the souls they meet on the mountain are evolving, and they share their stories of growth and transformation. They are learning to trust and cultivate what could be called imagination, and with that comes another essential capacity - co-creation. This is the art of living well, a dance between creating and being created.

Artists, particularly poets, whom Dante encounters during his climb, underscore this point. They tell him that they often wrote without truly understanding what they were expressing, yet they were drawn to it. Now, they are learning to bridge that gap. The culmination of this process comes for Dante when he meets Beatrice on the summit of Purgatory - a moment I had expected to be filled with love and jubilation. Instead, she rebukes him harshly in two agonizing cantos.

Beatrice berates him for treating her like a deity, desiring only her image, and failing to see that her beauty could serve as an awakening for him. Once more, the theme of missed opportunities and unfulfilled potential reverberates through Dante's journey. This time, it is a stark reminder that even in realms beyond death, we must strive to truly see and understand those around us.",ai,ai_rewrite,essay_rewrite,28.91,
news_243,news," ISLAMABAD — Broadband penetration in Pakistan has seen a substantial increase, rising from 1.95 percent at the end of last year to 8.34 percent as of March 2015. This significant surge can be attributed to the Next Generation Mobile Services (NGMS) spectrum auction, with mobile broadband leading the way in terms of total subscriber base.

A noticeable spike in broadband penetration is evident following the commercial launch of NGMS in the country. It's anticipated that mobile broadband will continue to dominate the broadband market, potentially acting as a catalyst for other broadband technologies to thrive in the future.

On Tuesday, official sources confirmed that the Pakistan Telecommunication Authority (PTA) conducts a nationwide broadband Quality of Service (QoS) survey across metropolitan cities. The performance of various broadband packages offered by operators was assessed in terms of non-technical parameters, including response time for assistance services, billing, and service provisioning complaint resolution times.

The analysis of the survey results indicates that, overall, the QoS performance of broadband service providers can be rated as satisfactory.",ai,ai_rewrite,news_rewrite,29.37,
essay_9,essay," When I ponder over the lives of these tormented souls, it's heartbreaking to see how they're trapped in old ways and bad habits. They've lost sight of the fact that life can be different today, stuck in yesterday's mistakes and regrets. Dante notices this clearly when his journey takes him to the very bottom of hell. It's not the fiery inferno you'd expect; it's frozen, cold, still, everything locked in ice - a stark reminder of how their past holds them captive.

But things change as we climb Mount Purgatory. Here, the lost souls have something that those in hell don't: they understand that vices need not be prisons. A sense of relative freedom dawns when they realize they don't have to be slaves to their mistakes and flaws, their hatred and fear. This understanding is like a new pair of glasses that helps them see the world differently - with more clarity, more openness.

As we climb higher, we meet souls who are growing, learning, changing. They talk about how they're learning to trust life, to listen to their imagination - a powerful tool for creation and growth. This newfound ability leads to co-creation, a beautiful dance between making and being made. It's like living well is an art, a constant process of becoming.

This theme is echoed by the artists Dante meets along the way. Poets, in particular, resonate with him, given his own poetic soul. They tell him that they often wrote without truly understanding what they were writing about, but now, they're learning to bridge that gap. It's a process of embodiment that culminates for Dante when he meets Beatrice on the summit - a moment full of anticipation and emotion.

But things don't go as expected. Beatrice doesn't greet him warmly. Instead, she scolds him harshly over two long cantos. She accuses him of treating her like a god, of seeing only her beauty and missing the lessons she was meant to teach him. Once again, we see this theme: life is about growth, learning, becoming - not just about what we see on the surface.",ai,ai_rewrite,essay_rewrite,27.76,
news_595,news," ISLAMABAD — The Pakistan Cricket Board (PCB) has enlisted the services of Carl Crowe, a UK-based bowling coach, to work with all-rounder Mohammad Hafeez ahead of his upcoming bowling action test. The board is hopeful that Hafeez will be cleared before the start of the ODI series against England.

Hafeez has been grappling with issues concerning his bowling action since 2014, and in July 2015, he was handed a 12-month ban from international cricket after it was determined that his action was illegal for the second time since November 2014. Prior to this setback, Hafeez was a crucial member of Pakistan's squad, amassing 52 wickets in 47 Tests, 129 ODIs, and 46 T20 Internationals.

Speaking to the Associated Press of Pakistan (APP), a PCB official expressed optimism that Hafeez would be cleared before the start of the England series. Crowe has already begun working with Hafeez for the past three days in Worcestershire, where Pakistan played a tour match prior to the third Test against England at Edgbaston.

It is worth noting that the bowling coach previously collaborated with West Indies off-spinner Sunil Narine, who subsequently passed his bowling action test conducted by the International Cricket Council (ICC).",ai,ai_rewrite,news_rewrite,22.58,
essay_580,essay," Quantum computing, while it holds immense potential, can be tricky and power-hungry to maintain. The delicate coherence of quantum states requires a plethora of support systems that consume energy in droves. We don't yet know what the actual computation-to-energy function for quantum computing will look like.

The number of computations a quantum computer with 'n' qubits can perform is 2n in one cycle, but setting up those computations can be an arduous task involving massive data flow. For instance, simulating our universe (around 10^89 particles and photons) might only need 296 qubits, as per some calculations, but inputting the initial conditions for all those particles is a daunting prospect. To make matters worse, how do we sift through the results of the quantum simulation to find the correct ones?

Simulating a human brain might be slightly less challenging, but even then, we'd need to initiate and quantify at least 10^14 neural connections just to set up the computation. And if we want this quantum brain to interact seamlessly with the world around it, that's another unknown challenge.

I acknowledge that I might be oversimplifying things and underestimating the tricks and techniques that could be employed. Nevertheless, I believe that a more measured response is needed to the optimistic predictions of human-level AI. The machinery for intelligence on par with or surpassing human intelligence might be feasible, but it may not result in the exponential growth of computing power that's often proposed.

In other words, while the mathematics behind exponentially improving machine intelligence might be sound, the practical obstacles could prove insurmountable. Let me indulge in a bit of speculation here. Suppose we combine this slow-growth perspective on machine intelligence with Fermi's Paradox. What if an advanced cosmic intelligence were to transform itself into a machine form, or be overtaken by its intelligent but not exponentially superior creations?

Since these machines are limited by efficiency, they might find themselves looking back at their past for innovative ways forward. One thing they would know, as we do, is that biology works remarkably well. Some researchers estimate that the modern human brain has reached its computational limits, but even a slightly smarter machine could potentially re-engineer such a complex organ. In other words, there might be a possibility that advanced extraterrestrial civilizations would turn to bio-inspired computing solutions to overcome their efficiency limitations.",ai,ai_rewrite,essay_rewrite,28.98,
essay_559,essay," It's been five years since I first visited the Shroud. As a devout Catholic, I knew that it wasn't nearly old enough to be what it claims - yet in the past 700 years, the cloth has become imbued with such faith that it's become a significant artifact. Some say it started in falsehood, but it's transformed into something meaningful through the collective belief of the faithful. This year alone, over a million people have booked to view it.

The so-called 'Wife of Jesus' fragment hasn't been as big a draw for Catholic pilgrims since its public debut in 2012. This Coptic papyrus, where Jesus refers to 'my wife', is the opposite of the Turin Shroud - instead of confirming the synoptic gospels, it challenges Rome's most cherished notions about Christ. It questions whether Jesus valued his male disciples more than his female ones and if celibacy should be the duty of all Christian clerics.

The 'Wife of Jesus' fragment is suspicious in its composition and syntax - the Coptic brushwork is clumsy with indirect objects, and while experts estimate it dates to the 8th century AD, there are doubts that a 20th-century forger couldn't have done the archaic brushwork on an ancient papyrus scrap. Palaeographers might dismiss it, but its discovery has at least sparked renewed interest in the role of women among Christ's disciples - the Marys, an apostle named Junia, and Phoebe, whom Paul described to the Romans as a 'deacon'.

Theologians Joel Baden of Yale and Candida Moss of the University of Notre Dame note that most texts supporting female discipleship come from outside the traditional canon - no surprise given that the canonical New Testament was compiled long after Jesus' death by a male-dominated Church. If the 'Wife of Jesus' fragment is indeed a fake, it shows the desire to reclaim religious experiences for those who view them as male-dominated and to reimagine a version of Christ who gave women equal importance among his followers.

The West offered fertile ground for credulous - or dishonest - diggers, especially in the American West. This is one reason why, among all Western revealed religions, no sect relies so much on bad archaeology as the Mormon Church. There were the golden plates in upstate New York, to which, around 1823, the angel Moroni directed Joseph Smith - who would go on to found the Latter Day Saint movement. Smith did what many have done before and after him - he sought to rewrite history according to his own beliefs.",ai,ai_rewrite,essay_rewrite,31.16,
news_416,news," KOLKATA: The West Indies, a formidable squad of Twenty20 mercenaries, will face a fearless England in Sunday's World Twenty20 final, both teams vying to become the first to claim a second title in this tournament. Despite nearly boycotting the event over a contractual dispute with their board, Darren Sammy and his troops have confidently advanced to the Kolkata final, displaying the Caribbean flair that has earned them global acclaim.

If Twenty20 cricket is about power and strategic knowledge, then the West Indies boast an arsenal led by Chris Gayle's destructive prowess. Marlon Samuels, Lendl Simmons, and Andre Russell have stepped out of their teammates' shadows to make their own mark over the past month. ""We said this before the tournament that Chris is under pressure,"" Sammy stated after their exhilarating semi-final victory. As a captain, Sammy aims to become the first to lead a team to a second World Twenty20 title, but the West Indies are far from invincible.

England have shown two faces in their recent outings, suffering an embarrassing defeat to qualifiers Afghanistan before silencing a rowdy home crowd in Mumbai as they ousted favorites India. The England that awaits on Sunday will not resemble the team they easily defeated by six wickets in the group stage last month. Morgan's side have gradually peaked during the tournament since that defeat and seem to have found the right rhythm and combinations. They outplayed a high-spirited Afghanistan, held their nerve to edge out Sri Lanka, and stunned the previously unbeaten New Zealand with a near final-worthy performance.

Their batsmen, especially Jason Roy, Joe Root, and Jos Buttler, have batted with refreshing freedom, while their catching has been exceptional. Their bowling at the death has been equally impressive, as Ben Stokes showed nerves of steel in the final over against Sri Lanka to thwart Angelo Mathews' audacious bid for a sensational victory, securing England's place in the last four. Against New Zealand, Stokes and Chris Jordan subdued the Black Caps in the final four overs, conceding only 20 runs and taking five wickets, restricting them to a total that England comfortably chased down with seventeen balls remaining. Morgan has lifted the weight of expectation from his batsmen, and it shows in their performance.

""That's the way a lot of us play,"" Roy said of England's aggressive batting after his 44-ball innings of 78 set the foundation for victory over New Zealand. ""The whole team has got that kind of license, that kind of opportunity to go out there and do what they want and be free with their skills.""",ai,ai_rewrite,news_rewrite,37.6,
review_289,review," I absolutely enjoyed my recent visit to this place during Happy Hour! The Yelp reviews seemed a bit hit or miss, but I decided to give it a try for myself. First off, they offer Oak Creek Hefeweizen, one of my favorite beers that can be hard to find in the valley. For just $3 during Happy Hour, the beer selection is already a steal!

My group and I sampled quite a bit of their menu. Let me start by saying that the Mac and Cheese was phenomenal and addicting, while the Buffalo Sloppy Joe sliders were another highlight. The pork sliders were also tasty, and the sweet potato fries were a great complement to our meal, especially with the yogurt/tzatziki dipping sauce they provided.

After nine beers and a generous helping of food, our total bill came out to just $54! Another plus about this place is that you can valet your car for free at the Sheraton downtown, as long as you get it validated by the restaurant with a small tip. The service here is also fantastic – the servers were attentive and accommodating, even on a relatively quiet night.

All in all, if you're looking for great value during Happy Hour, this is definitely the place to go. Parking is easy, the prices are reasonable, and the food is delicious! I highly recommend giving it a try!",ai,ai_rewrite,review_rewrite,32.38,
review_184,review," Visited this local butcher today, and let me tell you, they definitely stand out from the crowd! Their 100% grass-fed beef is a breath of fresh air. Unlike some places that claim to be grass-fed but still finish their cattle with grains, these guys actually feed their livestock alfalfa until the very end. It's a refreshing approach to farming, away from factory farms and factory-processed foods.

However, my excitement didn't quite carry over to the pork offerings. While I appreciate that they source it locally, the bacon in particular contains nitrates, which is a no-go for me. Moreover, I learned that the pigs are fed grain, which isn't ideal if we're aiming for a truly pasture-raised diet.

If only they could offer pasture-centric pork and chickens that aren't grain-fed! That would make this place perfect for me. For now, I'll stick to their competitive prices on the grass-fed beef and source my poultry and pork from elsewhere. Still, a great spot for anyone who values quality, locally-sourced, grass-fed meat!",ai,ai_rewrite,review_rewrite,24.95,
review_598,review," Oh my gosh, I can't believe it took me so long to finally convince my buddy Bri D. to come here with me! We visited for brunch last weekend, and let me tell you - it was an absolute game-changer. This place easily serves up one of the best breakfasts I've ever had.

The johnny cakes were simply out of this world. They had a delightful granola flavor, were stuffed with plump blueberries, and were topped with creamy yogurt and real maple syrup. The perfect balance of sweet and tart - absolutely divine! What's more, these pancakes weren't your typical heavy and dense kind. Instead, they left me feeling satisfied yet energized all day long - just as the wonderful waitress had promised!

I am smitten with this place. Not only is it stunningly beautiful inside, but I also adore their unique theme, concept, and scrumptious food. Can't wait to go back and try even more delicious dishes on their menu! Highly recommend if you're in the area.",ai,ai_rewrite,review_rewrite,16.7,
essay_385,essay," This novel, ""Infinite Jest,"" feels incompatible with human life as we know it. It's a sense of radical and pervasive evil, not just a characteristic but an essence of conscious existence. It's like a poison that seeps into the very core of one's being at its most fundamental levels. It's a nausea that reaches down to the cells and the soul... It's hard to put into words, really, except as a sort of catch-22 where any decision or action associated with human agency – sitting or standing, doing or resting, speaking or keeping silent, living or dying – feels not just unpleasant but truly terrible. No description I've come across has managed to capture quite so vividly and straightforwardly the agony I experienced during those moments. The book's most famous lines revolve around suicidality, and the inescapable logic it brings with it. It compares it to the choice faced by someone trapped inside a burning building, deciding whether to jump: Don't be fooled by those who leap from burning windows. Their fear of falling is just as great as ours, standing safely on the ground or peering out from the same window; that's the constant fear... It's not a desire for the fall; it's terror of the flames. And yet, no one standing outside, yelling and urging you to hang on, can truly understand the terror beyond falling. The suicidal person, in essence, is not misguided but rather facing choices that are unimaginable to those who do not also feel the flames closing in.

I can't quite explain what reading all this meant to me. This book seemed like a mirror at that moment, reflecting my own feelings back to me. More concretely, I found a powerful validation of my unique sense of this 'mental illness.' It wasn't seen as some mistake or irrational reaction on my part, but rather as something happening within me – a looming shadow, as the book often refers to it – and all my dread and despair were just logical responses. But once I finished reading ""Infinite Jest,"" my understanding of myself – and thus my will to live – began to fade rapidly. It was only a few days later that I tried to take my own life. At that point, the book had stopped keeping the flames at bay for me. I believe it had been keeping me alive up until then.

That's why, when he came to my door... (the rest of the essay continues)",ai,ai_rewrite,essay_rewrite,21.79,
